"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr1:41157-42417",3.2312802784954,1.20826629383173,0.325609982738138,3.71077779517418,0.000206623415219472,0.00149813705084242
"chr1:1355812-1357496",16.3523430912278,1.13619431896396,0.225196797977983,5.04533958371397,4.52716586662512e-07,1.62743045897824e-05
"chr1:4853726-4855628",4.48877104744161,1.34559932034707,0.339041616095752,3.96883230985736,7.22256837858177e-05,0.000677931890629581
"chr1:5356934-5358370",5.71641973011662,1.02837370319175,0.390928087155401,2.63059559284866,0.00852353948681682,0.0268705151327225
"chr1:6982311-6983442",5.07512319786042,1.28281993723412,0.347610380579422,3.69039594012075,0.000223905270179336,0.00159327648268846
"chr1:9900186-9900624",12.0075393480073,1.52246614647678,0.332679878651316,4.57636979022855,4.73113951069269e-06,9.05371470071867e-05
"chr1:9901903-9904301",14.9446179335696,1.11654839903677,0.222964981988524,5.00772986447818,5.50757581477236e-07,1.88028111168251e-05
"chr1:11242243-11243468",2.57430201374759,1.0692419639143,0.320865359495224,3.3323695820465,0.000861098192765192,0.00449083669086725
"chr1:11258516-11259886",7.63159476318164,1.2844366572314,0.356829429312448,3.59958162561395,0.000318729574262439,0.00208891582487083
"chr1:11559429-11560541",5.99375893946534,1.14527262921374,0.263233676331221,4.350783095749,1.35652191275894e-05,0.000195733321463665
"chr1:11676782-11678020",5.64841940829195,1.38311223668056,0.374755622432042,3.69070443214332,0.000223633874012821,0.00159196930679429
"chr1:11767220-11768394",10.342159053761,1.24381610468877,0.26125287225636,4.76096623913191,1.92668280307295e-06,4.71838159138648e-05
"chr1:14663068-14664577",5.50565465350526,1.27621894162774,0.351863480448932,3.62702869874262,0.000286701438791522,0.0019245525748685
"chr1:15178505-15179473",4.497152589133,1.15479332714785,0.340570253018044,3.39076392290395,0.000696981102707101,0.00381284711966811
"chr1:15468212-15468905",4.88687696592295,1.27674982580157,0.341937992151135,3.73386361009354,0.000188564634543911,0.00139732968285806
"chr1:15726640-15728313",5.33894866622319,1.17728133315527,0.299629406211152,3.92912480801576,8.52555842575643e-05,0.000769225110587719
"chr1:15815342-15816511",7.26906006120175,1.22094636398875,0.301445855912287,4.05030070920601,5.11518573617088e-05,0.00052429090092604
"chr1:16279922-16281166",12.0193867526637,1.35016224655538,0.216361374992597,6.24031089930711,4.36702040817297e-10,9.64147414721826e-08
"chr1:16574224-16576366",9.70263973658075,1.21428908053009,0.193928256018255,6.26153767100231,3.81199702078034e-10,8.757328126719e-08
"chr1:16949778-16951523",28.6521449087257,1.66187721744573,0.262538974911592,6.33002097309688,2.45127877697679e-10,6.33192880258083e-08
"chr1:17251912-17254403",10.0694100893912,1.01774129541313,0.267497812750434,3.80467146609024,0.000141992524641071,0.00112896347170632
"chr1:17274113-17275815",13.2172230283964,1.40673058954449,0.291773449894976,4.82131115785498,1.42617693328371e-06,3.78456677172005e-05
"chr1:17293659-17294258",11.4099669300887,1.22291777400517,0.301888573472093,4.05089122764766,5.1022923294577e-05,0.000523241287829703
"chr1:17929330-17930476",7.0572820145148,1.13818351659486,0.25098694468023,4.5348315548642,5.76494756365458e-06,0.000104719782139052
"chr1:17974910-17975615",5.91802866664614,1.11271096690768,0.307984032624572,3.61288524416476,0.000302808737657102,0.00200783403930654
"chr1:18155519-18156908",5.63434142528469,1.43321610140906,0.308061561794244,4.6523691338237,3.28142987811315e-06,6.95727874650817e-05
"chr1:18524776-18526834",4.27287766684892,1.13576869803258,0.275256095397706,4.12622542069978,3.68765819305688e-05,0.000410718688623988
"chr1:18582418-18583235",5.52842642112292,1.09208878959964,0.26449306931479,4.128988303659,3.64362936097986e-05,0.000407153874748947
"chr1:18604083-18604641",2.53278879054897,1.04896078963866,0.330126371741434,3.17745227109647,0.00148575142592458,0.00684710976847184
"chr1:18605972-18606632",8.40640604559634,1.57497264120715,0.337243735582791,4.67013164376631,3.01006776800905e-06,6.53187238237148e-05
"chr1:19731644-19732865",11.8931392371942,1.69366286100537,0.284040689225789,5.96274732898937,2.48031809950631e-09,3.48688006267199e-07
"chr1:21547249-21547715",4.86142370322961,1.12844438965879,0.28182230466933,4.00409893383999,6.22543093294655e-05,0.000605948932169937
"chr1:21900215-21901893",14.5220459592518,1.14403632325218,0.23710334484004,4.82505349734307,1.39965693072977e-06,3.73573508741023e-05
"chr1:22944599-22945501",6.67939021109313,1.03543144516876,0.264484073885081,3.91491037611082,9.04377951898547e-05,0.000803569828371962
"chr1:23150854-23151427",5.755379573608,1.05612333376612,0.321351290416534,3.28650721270539,0.00101438176070384,0.00509521005007581
"chr1:23295412-23296536",7.7872674516622,1.07309373633694,0.232845352934424,4.6086113500369,4.05367261292992e-06,8.1079090140849e-05
"chr1:24789797-24791167",2.9556138624876,1.26241846883848,0.334937630601336,3.76911506351788,0.000163827356113495,0.00125900998364806
"chr1:25061885-25063192",5.086758053806,1.06397508821983,0.257833672342988,4.12659478706278,3.68174291942594e-05,0.000410196125463044
"chr1:26069590-26071402",12.8537598973794,1.58267930034111,0.252449694372181,6.26928586416824,3.62707714336219e-10,8.46877048219792e-08
"chr1:26074792-26076587",5.62741534153919,1.0932391839456,0.246735204059803,4.43081962345602,9.38755905032288e-06,0.000149391803069185
"chr1:26081044-26081862",8.03585428694191,1.13477757134305,0.235588245299936,4.81678349400805,1.45890836143649e-06,3.85010508056126e-05
"chr1:27239717-27241543",21.6151193142102,1.06813662088922,0.296446195658259,3.60313823058995,0.000314398221105064,0.00206694021093872
"chr1:29157375-29157734",9.77366654593147,1.62860925342825,0.286308251822695,5.68830707134776,1.28304956310291e-08,1.19067256921108e-06
